Product ID,Product Name,Category,Sub-Category,Price Per Unit
OFF-STO-10002803,"Stockwell Clamps, 12 Pack",Office Supplies,Fasteners,11.42
OFF-BI-10001326,"Cardinal Binder, Recycled",Office Supplies,Binders,10.18
OFF-LA-10003381,"Novimex Removable Labels, Laser Printer Compatible",Office Supplies,Labels,4.09
TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories,50.23
OFF-BI-10000346,"Ibico 3-Hole Punch, Clear",Office Supplies,Binders,16.48
TEC-AC-10000376,"Memorex Router, Bluetooth",Technology,Accessories,88.98
OFF-ST-10002175,"Fellowes Lockers, Single Width",Office Supplies,Storage,165.59
OFF-STO-10004503,"Stockwell Paper Clips, Metal",Office Supplies,Fasteners,7.3
OFF-FA-10000089,"OIC Rubber Bands, Assorted Sizes",Office Supplies,Fasteners,10.82
FUR-TEN-10003879,"Tenex Light Bulb, Black",Furniture,Furnishings,10.64
OFF-GLO-10004430,"GlobeWeis Business Envelopes, Recycled",Office Supplies,Envelopes,7.99
OFF-BI-10001200,"Avery Binder, Durable",Office Supplies,Binders,12.82
OFF-AR-10000614,"Sanford Markers, Blue",Office Supplies,Art,13.71
OFF-LA-10000236,"Avery Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels,8.95
OFF-ROG-10002818,"Rogers Trays, Industrial",Office Supplies,Storage,25.87
TEC-AC-10004880,"Logitech Keyboard, Programmable",Technology,Accessories,53.33
OFF-AP-10003382,"Breville Stove, White",Office Supplies,Appliances,397.49
TEC-CO-10000427,"HP Fax Machine, Color",Technology,Copiers,196.08
FUR-BO-10003828,"Bush 3-Shelf Cabinet, Metal",Furniture,Bookcases,91.02
TEC-CO-10003318,"Hewlett Ink, Digital",Technology,Copiers,61.36
TEC-AC-10000827,"SanDisk Keyboard, Programmable",Technology,Accessories,65.96
TEC-CO-10001371,"Sharp Fax and Copier, Laser",Technology,Copiers,96.88
OFF-ELD-10001694,"Eldon File Cart, Single Width",Office Supplies,Storage,101.27
TEC-CAN-10002363,"Canon Fax Machine, Digital",Technology,Copiers,224.09
FUR-CH-10002378,"Harbour Creations Swivel Stool, Black",Furniture,Chairs,109.85
OFF-AR-10003005,"Boston Markers, Fluorescent",Office Supplies,Art,20.87
OFF-ST-10001974,"Rogers File Cart, Industrial",Office Supplies,Storage,111.6
FUR-FU-10000306,"Rubbermaid Clock, Duo Pack",Furniture,Furnishings,42.88
FUR-BO-10000035,"Dania Classic Bookcase, Pine",Furniture,Bookcases,236.83
OFF-FIS-10000670,"Fiskars Scissors, Steel",Office Supplies,Supplies,8.36
TEC-AC-10004709,"Logitech Flash Drive, USB",Technology,Accessories,19.53
FUR-CH-10004447,"Harbour Creations Rocking Chair, Set of Two",Furniture,Chairs,137.87
FUR-FU-10001487,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",Furniture,Furnishings,3.68
OFF-LA-10004007,"Harbour Creations Color Coded Labels, Adjustable",Office Supplies,Labels,8.24
OFF-AR-10000307,"Binney & Smith Markers, Easy-Erase",Office Supplies,Art,13.31
OFF-ST-10001142,"Smead Folders, Wire Frame",Office Supplies,Storage,14.63
OFF-AR-10003179,"BIC Pencil Sharpener, Blue",Office Supplies,Art,8.61
TEC-AC-10000815,"Enermax Flash Drive, Erganomic",Technology,Accessories,20.82
OFF-SAN-10004232,"Sanford Markers, Fluorescent",Office Supplies,Art,13.61
OFF-BI-10002364,"Acco Binder, Durable",Office Supplies,Binders,11.14
OFF-BI-10000930,"Avery Hole Reinforcements, Clear",Office Supplies,Binders,1.91
OFF-BI-10002193,"Wilson Jones Hole Reinforcements, Recycled",Office Supplies,Binders,3
OFF-ST-10004668,"Smead Trays, Industrial",Office Supplies,Storage,40.67
FUR-FU-10003622,"Tenex Light Bulb, Erganomic",Furniture,Furnishings,10.14
FUR-TA-10000022,"Hon Conference Table, Adjustable Height",Furniture,Tables,606.31
OFF-AP-10003598,"Breville Refrigerator, Red",Office Supplies,Appliances,306.45
FUR-BO-10001362,"Ikea Classic Bookcase, Metal",Furniture,Bookcases,282.59
TEC-AC-10004018,"SanDisk Memory Card, USB",Technology,Accessories,43.15
TEC-PH-10001002,"Apple Signal Booster, Full Size",Technology,Phones,68.86
TEC-PH-10002806,"Apple Audio Dock, VoIP",Technology,Phones,106.53
TEC-PH-10003348,"Cisco Speaker Phone, with Caller ID",Technology,Phones,56.15
FUR-TA-10000670,"Chromcraft Coffee Table, Adjustable Height",Furniture,Tables,148.96
TEC-CO-10002696,"Hewlett Personal Copier, Color",Technology,Copiers,65.84
OFF-ST-10000003,"Tenex Shelving, Industrial",Office Supplies,Storage,30.45
OFF-ST-10004350,"Rogers Shelving, Blue",Office Supplies,Storage,27.08
FUR-FU-10004503,"Tenex Photo Frame, Black",Furniture,Furnishings,24.81
FUR-BO-10004699,"Dania 3-Shelf Cabinet, Mobile",Furniture,Bookcases,137.6
FUR-FU-10001471,"Eldon Door Stop, Durable",Furniture,Furnishings,28.15
OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,Office Supplies,Storage,160.21
TEC-AC-10002130,"Logitech Flash Drive, Erganomic",Technology,Accessories,10.91
OFF-SU-10004938,"Fiskars Trimmer, Steel",Office Supplies,Supplies,35.84
FUR-IKE-10000619,"Ikea Corner Shelving, Pine",Furniture,Bookcases,106.09
FUR-CH-10000105,"Novimex Bag Chairs, Black",Furniture,Chairs,15.06
FUR-NOV-10002333,"Novimex Steel Folding Chair, Black",Furniture,Chairs,62.52
OFF-ST-10003578,"Smead Box, Blue",Office Supplies,Storage,6.15
OFF-ST-10000642,"Tennsco Lockers, Gray",Office Supplies,Storage,18.32
OFF-AR-10003023,"Stanley Highlighters, Water Color",Office Supplies,Art,12.67
OFF-SU-10003789,"Fiskars Box Cutter, Steel",Office Supplies,Supplies,17.58
TEC-SAN-10002477,"SanDisk Flash Drive, Bluetooth",Technology,Accessories,20.13
OFF-ST-10001598,"Fellowes Box, Blue",Office Supplies,Storage,7.82
FUR-BO-10002309,"Dania 3-Shelf Cabinet, Traditional",Furniture,Bookcases,86.23
OFF-LA-10003627,"Novimex Round Labels, Adjustable",Office Supplies,Labels,2.66
OFF-CAR-10003703,"Cardinal Binder, Durable",Office Supplies,Binders,14.3
TEC-AC-10001445,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,Technology,Accessories,2.25
OFF-CAR-10001428,"Cardinal Index Tab, Durable",Office Supplies,Binders,4.73
TEC-MA-10004772,"Konica Inkjet, White",Technology,Machines,114.56
FUR-CH-10002085,"Novimex Steel Folding Chair, Red",Furniture,Chairs,27.98
OFF-ST-10001496,Standard Rollaway File with Lock,Office Supplies,Storage,60.98
TEC-CO-10000562,"HP Wireless Fax, Digital",Technology,Copiers,240.27
TEC-PH-10001066,"Apple Smart Phone, Cordless",Technology,Phones,345.21
TEC-CO-10002578,"Canon Copy Machine, Laser",Technology,Copiers,170.47
OFF-AP-10003568,"Hoover Stove, Black",Office Supplies,Appliances,281.32
OFF-ST-10000107,"Eldon File Cart, Industrial",Office Supplies,Storage,106.68
FUR-CH-10000685,"Hon Executive Leather Armchair, Black",Furniture,Chairs,268.55
TEC-PH-10002663,"Nokia Signal Booster, VoIP",Technology,Phones,81.03
FUR-CH-10001810,"Harbour Creations Chairmat, Red",Furniture,Chairs,42.07
TEC-AC-10004249,"Logitech Flash Drive, USB",Technology,Accessories,15.14
OFF-BI-10000880,"Wilson Jones Binder, Recycled",Office Supplies,Binders,5.96
OFF-FA-10004824,"Stockwell Rubber Bands, Bulk Pack",Office Supplies,Fasteners,11.41
FUR-CH-10003448,"Harbour Creations Bag Chairs, Set of Two",Furniture,Chairs,23.35
TEC-PH-10002222,"Cisco Office Telephone, VoIP",Technology,Phones,35.85
OFF-BI-10002718,"Avery Binder, Durable",Office Supplies,Binders,9.43
TEC-PH-10003995,"Nokia Audio Dock, VoIP",Technology,Phones,112.26
TEC-AC-10004975,"SanDisk Numeric Keypad, Erganomic",Technology,Accessories,28.42
FUR-BUS-10002192,"Bush 3-Shelf Cabinet, Metal",Furniture,Bookcases,94.15
OFF-LA-10003971,"Novimex Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels,7.24
OFF-PA-10003641,Xerox 1909,Office Supplies,Paper,11.85
OFF-ST-10002485,Rogers Deluxe File Chest,Office Supplies,Storage,19.5
OFF-AR-10001965,"BIC Markers, Easy-Erase",Office Supplies,Art,19.38
TEC-PH-10000307,Shocksock Galaxy S4 Armband,Technology,Phones,9.63
OFF-SU-10003717,"Stiletto Ruler, Serrated",Office Supplies,Supplies,10.27
OFF-PA-10004313,"Green Bar Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,18.26
OFF-SU-10000178,"Acme Ruler, Easy Grip",Office Supplies,Supplies,15.75
OFF-ST-10002205,File Shuttle I and Handi-File,Office Supplies,Storage,15.29
OFF-PA-10003686,"SanDisk Message Books, Multicolor",Office Supplies,Paper,23.31
OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,Office Supplies,Appliances,11.08
OFF-BI-10003142,"Acco Binder Covers, Clear",Office Supplies,Binders,12.02
FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,Furniture,Furnishings,5
OFF-ST-10003274,"Eldon Box, Wire Frame",Office Supplies,Storage,6.8
OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,Office Supplies,Binders,6.53
OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,Office Supplies,Binders,123.71
TEC-PH-10004977,GE 30524EE4,Technology,Phones,107.97
TEC-MA-10000868,"Panasonic Phone, Wireless",Technology,Machines,76.49
TEC-AC-10003413,"Logitech Router, Programmable",Technology,Accessories,138.4
OFF-ST-10004855,"Smead Lockers, Industrial",Office Supplies,Storage,135.13
TEC-MA-10004482,"Panasonic Card Printer, White",Technology,Machines,111.92
TEC-HP -10000464,"HP Fax and Copier, Color",Technology,Copiers,79.03
TEC-PH-10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster,Technology,Phones,134.51
OFF-FA-10002071,"Accos Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners,7.14
OFF-PA-10002005,Xerox 225,Office Supplies,Paper,1.91
OFF-BI-10000136,"Ibico Index Tab, Durable",Office Supplies,Binders,4.15
OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Art,1.34
OFF-AR-10003684,"BIC Sketch Pad, Fluorescent",Office Supplies,Art,29.19
OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,Fasteners,7.15
OFF-PA-10000955,Southworth 25% Cotton Granite Paper & Envelopes,Office Supplies,Paper,2.4
OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,Art,1.74
OFF-AR-10000316,"Stanley Pens, Blue",Office Supplies,Art,5.35
OFF-ST-10004871,"Rogers Trays, Blue",Office Supplies,Storage,37.04
TEC-PH-10003645,Aastra 57i VoIP phone,Technology,Phones,94.31
OFF-AP-10003491,"Hoover Coffee Grinder, Silver",Office Supplies,Appliances,31.14
TEC-PH-10002443,"Cisco Signal Booster, with Caller ID",Technology,Phones,117.49
TEC-MA-10003986,"Konica Receipt Printer, Wireless",Technology,Machines,92.65
OFF-AR-10001607,"Stanley Pencil Sharpener, Water Color",Office Supplies,Art,24.38
OFF-BI-10000368,"Avery Binder Covers, Durable",Office Supplies,Binders,9.22
OFF-LA-10001672,"Avery Legal Exhibit Labels, Alphabetical",Office Supplies,Labels,8.84
TEC-CO-10003561,"Sharp Copy Machine, Color",Technology,Copiers,192.78
OFF-LA-10002787,Avery 480,Office Supplies,Labels,1.38
OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",Office Supplies,Binders,12.01
TEC-LOG-10002018,"Logitech Memory Card, Erganomic",Technology,Accessories,85.47
FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,192.43
FUR-CH-10002780,Office Star - Task Chair with Contemporary Loop Arms,Furniture,Chairs,62.77
OFF-ST-10004976,"Rogers Lockers, Blue",Office Supplies,Storage,130.86
OFF-AR-10004739,"BIC Canvas, Easy-Erase",Office Supplies,Art,27.63
FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs,32.3
OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",Office Supplies,Storage,38.85
OFF-ADV-10004030,"Advantus Push Pins, Metal",Office Supplies,Fasteners,11.73
OFF-BI-10004224,Catalog Binders with Expanding Posts,Office Supplies,Binders,33.88
TEC-MOT-10002260,"Motorola Office Telephone, Cordless",Technology,Phones,48.85
OFF-AR-10001427,Newell 330,Office Supplies,Art,3
FUR-BO-10004917,"Dania Stackable Bookrack, Mobile",Furniture,Bookcases,72.66
OFF-SME-10000880,"Smead Box, Blue",Office Supplies,Storage,9.33
OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies,Storage,78.93
OFF-EN-10003472,"Cameo Clasp Envelope, Security-Tint",Office Supplies,Envelopes,6.4
OFF-AR-10000390,Newell Chalk Holder,Office Supplies,Art,2.13
FUR-CH-10000343,"Hon Executive Leather Armchair, Black",Furniture,Chairs,174.65
OFF-AP-10000415,"KitchenAid Toaster, Red",Office Supplies,Appliances,36.69
TEC-PH-10003273,AT&T TR1909W,Technology,Phones,84.61
OFF-ST-10001255,"Fellowes Trays, Single Width",Office Supplies,Storage,24.54
FUR-CH-10001944,"Harbour Creations Rocking Chair, Red",Furniture,Chairs,86.83
OFF-ST-10001358,"Rogers Folders, Wire Frame",Office Supplies,Storage,23.46
OFF-PA-10000100,Xerox 1945,Office Supplies,Paper,17.93
OFF-SU-10000877,"Acme Scissors, Easy Grip",Office Supplies,Supplies,17.88
OFF-PA-10003441,Xerox 226,Office Supplies,Paper,2.62
OFF-AR-10000823,"Stanley Pens, Water Color",Office Supplies,Art,8.4
TEC-PH-10004922,RCA Visys Integrated PBX 8-Line Router,Technology,Phones,48.45
OFF-EN-10004970,"GlobeWeis Peel and Seal, Security-Tint",Office Supplies,Envelopes,18.79
OFF-EN-10004899,"Jiffy Mailers, Recycled",Office Supplies,Envelopes,13.99
OFF-LA-10003459,"Avery Removable Labels, Laser Printer Compatible",Office Supplies,Labels,6.53
FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",Furniture,Furnishings,2.7
TEC-EPS-10003473,"Epson Phone, Wireless",Technology,Machines,44.45
FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,Chairs,138.42
FUR-IKE-10000521,"Ikea Classic Bookcase, Mobile",Furniture,Bookcases,233.13
TEC-PH-10004810,"Samsung Speaker Phone, Full Size",Technology,Phones,80.52
FUR-TA-10003469,Balt Split Level Computer Training Table,Furniture,Tables,105.84
OFF-EN-10003360,"Kraft Mailers, with clear poly window",Office Supplies,Envelopes,21.31
OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Office Supplies,Binders,1.79
OFF-AR-10002578,Newell 335,Office Supplies,Art,1.56
OFF-AP-10003917,"KitchenAid Stove, Silver",Office Supplies,Appliances,283.66
TEC-PH-10004281,"Samsung Audio Dock, Cordless",Technology,Phones,76.22
TEC-CO-10001468,"Brother Fax Machine, Digital",Technology,Copiers,115.39
TEC-CO-10000269,"HP Ink, Laser",Technology,Copiers,90.65
OFF-HOO-10001881,"Hoover Stove, White",Office Supplies,Appliances,524.4
TEC-CO-10003474,"Brother Personal Copier, Digital",Technology,Copiers,123.23
FUR-BO-10001287,"Dania Floating Shelf Set, Metal",Furniture,Bookcases,77.68
TEC-CO-10001531,"Hewlett Fax and Copier, Color",Technology,Copiers,46.28
OFF-ST-10000430,"Tenex File Cart, Blue",Office Supplies,Storage,98.35
FUR-CHR-10003806,"Chromcraft Conference Table, with Bottom Storage",Furniture,Tables,768.74
TEC-CO-10003694,"Brother Wireless Fax, Color",Technology,Copiers,223.93
TEC-CO-10001234,"Canon Fax Machine, Digital",Technology,Copiers,173.68
OFF-SME-10004370,"Smead File Cart, Blue",Office Supplies,Storage,122.99
FUR-BO-10001390,"Bush Floating Shelf Set, Traditional",Furniture,Bookcases,60.05
OFF-PA-10000300,"Green Bar Cards & Envelopes, Premium",Office Supplies,Paper,27.09
FUR-FU-10001436,"Advantus Clock, Duo Pack",Furniture,Furnishings,41.08
TEC-AC-10000639,"Belkin Router, Bluetooth",Technology,Accessories,169.48
OFF-AR-10001216,"BIC Pencil Sharpener, Easy-Erase",Office Supplies,Art,25.53
OFF-ST-10003012,"Tenex Folders, Industrial",Office Supplies,Storage,17.07
OFF-STO-10000347,"Stockwell Clamps, Assorted Sizes",Office Supplies,Fasteners,9.33
OFF-SU-10000378,"Kleencut Scissors, High Speed",Office Supplies,Supplies,11.37
OFF-SU-10002451,"Elite Letter Opener, High Speed",Office Supplies,Supplies,10.95
OFF-SU-10004230,"Kleencut Scissors, Serrated",Office Supplies,Supplies,16.36
OFF-EN-10003381,"Cameo Manila Envelope, Security-Tint",Office Supplies,Envelopes,13.03
OFF-EN-10003080,"Kraft Peel and Seal, Security-Tint",Office Supplies,Envelopes,17.73
OFF-SU-10001382,"Elite Trimmer, Steel",Office Supplies,Supplies,14.57
OFF-BI-10000305,"Cardinal 3-Hole Punch, Durable",Office Supplies,Binders,17.35
OFF-BI-10001124,"Ibico Binder Covers, Clear",Office Supplies,Binders,10.54
OFF-PA-10001259,"Green Bar Note Cards, 8.5 x 11",Office Supplies,Paper,14.36
OFF-SU-10003082,"Acme Box Cutter, Easy Grip",Office Supplies,Supplies,17.95
OFF-STI-10000144,"Stiletto Box Cutter, Steel",Office Supplies,Supplies,28.47
OFF-SU-10001840,"Stiletto Box Cutter, High Speed",Office Supplies,Supplies,25.47
OFF-ADV-10001437,"Advantus Paper Clips, Bulk Pack",Office Supplies,Fasteners,9.91
OFF-FA-10004910,"Advantus Staples, Assorted Sizes",Office Supplies,Fasteners,5.94
OFF-EN-10002348,"Cameo Peel and Seal, Set of 50",Office Supplies,Envelopes,12.17
OFF-ST-10003088,"Fellowes Box, Wire Frame",Office Supplies,Storage,14.46
OFF-FA-10003615,"Stockwell Staples, Assorted Sizes",Office Supplies,Fasteners,5.53
OFF-PA-10003511,"Green Bar Memo Slips, 8.5 x 11",Office Supplies,Paper,9.53
FUR-FU-10004064,"Rubbermaid Door Stop, Erganomic",Furniture,Furnishings,22.3
OFF-TEN-10000794,"Tenex Shelving, Wire Frame",Office Supplies,Storage,46.99
OFF-ELD-10001882,"Eldon Box, Blue",Office Supplies,Storage,6.74
OFF-BI-10002977,"Wilson Jones Binder, Economy",Office Supplies,Binders,3.7
OFF-CAR-10000150,"Cardinal Binder, Clear",Office Supplies,Binders,13.1
OFF-HAM-10004674,"Hamilton Beach Stove, Silver",Office Supplies,Appliances,295.69
FUR-SAF-10004252,"SAFCO Executive Leather Armchair, Adjustable",Furniture,Chairs,390.69
TEC-PH-10000158,"Apple Signal Booster, VoIP",Technology,Phones,112.94
TEC-MA-10004933,"Konica Phone, Wireless",Technology,Machines,66.01
OFF-EN-10000025,"Cameo Interoffice Envelope, Recycled",Office Supplies,Envelopes,8.15
TEC-CO-10002759,"HP Copy Machine, Laser",Technology,Copiers,152.22
TEC-AC-10000051,"Logitech Memory Card, USB",Technology,Accessories,78.39
FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furniture,Furnishings,24.88
TEC-AC-10001311,"Belkin Keyboard, Erganomic",Technology,Accessories,28.06
OFF-ENE-10003549,"Enermax Cards & Envelopes, Recycled",Office Supplies,Paper,41.68
FUR-FU-10000060,"Advantus Light Bulb, Duo Pack",Furniture,Furnishings,11.81
OFF-FA-10002286,"OIC Push Pins, Bulk Pack",Office Supplies,Fasteners,4.48
OFF-TEN-10001031,"Tenex Shelving, Single Width",Office Supplies,Storage,39.01
OFF-HAM-10003368,"Hamilton Beach Blender, Black",Office Supplies,Appliances,65.22
OFF-SAN-10003368,"Sanford Pens, Blue",Office Supplies,Art,7.88
FUR-FU-10001760,"Tenex Light Bulb, Black",Furniture,Furnishings,9.95
FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furniture,Furnishings,72.03
TEC-PH-10001354,"Motorola Speaker Phone, Full Size",Technology,Phones,57.27
TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Technology,Machines,229.25
TEC-PH-10000675,Panasonic KX TS3282B Corded phone,Technology,Phones,48.93
OFF-BI-10004589,"Avery Binding Machine, Economy",Office Supplies,Binders,33.08
FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,204.42
TEC-SHA-10003670,"Sharp Wireless Fax, Laser",Technology,Copiers,257.75
TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,Technology,Phones,19.64
OFF-ST-10000505,"Fellowes File Cart, Blue",Office Supplies,Storage,75.28
FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,50.4
OFF-IBI-10000951,"Ibico Binder Covers, Economy",Office Supplies,Binders,10.67
TEC-PH-10002075,AT&T EL51110 DECT,Technology,Phones,85.53
OFF-FA-10003929,"Accos Rubber Bands, 12 Pack",Office Supplies,Fasteners,5.28
OFF-STA-10001747,"Stanley Pencil Sharpener, Water Color",Office Supplies,Art,21.53
OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",Office Supplies,Binders,5.6
OFF-FA-10002539,"Stockwell Rubber Bands, Metal",Office Supplies,Fasteners,11.26
OFF-BI-10001248,"Avery Binder, Economy",Office Supplies,Binders,7.26
OFF-AR-10000780,"BIC Highlighters, Easy-Erase",Office Supplies,Art,10.16
FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",Furniture,Furnishings,9.94
